2024-12-28 18:07:08,327 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:07:41,468 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:07:41,477 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:07:41,478 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:08:33,189 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:08:34,592 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:08:34,593 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:08:52,991 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:08:54,021 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:08:54,031 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:09:45,552 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:09:45,556 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:09:45,556 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:13:41,222 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:13:41,229 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:13:41,230 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:15:12,706 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:15:12,713 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:15:12,714 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:16:02,560 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:16:05,591 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:16:05,592 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:17:02,959 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:17:02,967 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:17:02,967 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:17:07,193 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:17:12,087 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:17:12,090 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:17:26,790 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:17:26,799 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:17:26,805 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:17:32,319 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:17:32,322 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:17:32,326 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:17:32,870 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:17:32,876 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:17:32,876 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:17:33,562 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:17:38,146 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:17:38,149 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:18:20,438 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:18:20,446 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:18:20,446 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:18:21,446 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:18:21,448 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:18:21,449 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:18:22,046 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:18:28,601 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:18:28,603 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:20:01,487 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:20:01,491 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:20:01,491 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:20:02,207 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:20:02,210 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:20:02,210 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:20:05,943 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:20:05,949 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:20:05,954 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:20:07,760 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:20:12,383 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:20:12,384 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:20:17,333 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:20:17,339 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:20:17,339 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:20:46,775 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:20:46,776 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:20:46,777 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:20:47,421 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:20:47,425 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:20:47,426 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:20:47,433 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:20:47,437 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:20:47,437 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:20:48,004 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:20:52,783 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:20:52,784 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:21:04,702 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:21:04,710 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:21:04,712 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:21:09,365 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:21:09,382 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:21:09,382 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:22:27,274 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:22:27,281 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:22:27,282 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
